nombre,fecha y hora,tempmáx,tempmín,temp,sensación térmica máxima,sensación térmica mínima,sensación térmica,rocío,humedad,precipitación,probabilidad de precipitación,cobertura de precipitación,tipo de precipitación,nieve,profundidad de nieve,ráfaga de viento,velocidad del viento,dirección del viento,presión del nivel del mar,nubosidad,visibilidad,radiación solar,energía solar,índice UV,riesgo severo,amanecer,atardecer,fase lunar,condiciones,descripción,icono,estaciones
Houston,2023-05-01,83.9,63.2,73.3,83.0,63.2,73.2,57.5,60.4,0.0,0,0.0,,0,0,20.8,13.4,155.2,1011.1,17.3,9.0,199.0,17.1,9,,2023-05-01T06:39:10,2023-05-01T19:58:38,0.37,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-02,80.7,67.4,73.0,81.9,67.4,73.1,64.9,77.4,0.0,0,0.0,,0,0,18.3,13.2,131.1,1012.2,54.5,7.8,68.3,6.0,4,,2023-05-02T06:38:18,2023-05-02T19:59:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-03,83.4,67.4,74.5,82.4,67.4,74.3,60.5,66.0,0.001,100,4.17,rain,0,0,24.2,13.9,123.5,1013.2,37.5,8.9,177.7,15.3,7,,2023-05-03T06:37:27,2023-05-03T19:59:55,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-04,81.4,67.5,74.2,84.5,67.5,74.5,68.2,81.9,0.0,0,0.0,,0,0,24.8,18.8,140.8,1012.5,95.5,7.4,73.2,6.3,7,,2023-05-04T06:36:37,2023-05-04T20:00:33,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-05,90.1,74.6,80.5,96.6,74.6,83.5,73.2,80.0,0.0,0,0.0,,0,0,27.7,19.7,170.0,1011.7,73.4,4.8,123.5,10.7,7,,2023-05-05T06:35:48,2023-05-05T20:01:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-06,88.1,69.5,78.7,96.6,69.5,81.3,71.3,79.0,0.031,100,8.33,rain,0,0,37.9,20.1,144.4,1014.1,84.7,5.7,99.3,8.5,6,,2023-05-06T06:35:00,2023-05-06T20:01:50,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-07,77.3,73.8,75.9,77.3,73.8,75.9,72.8,90.2,0.235,100,29.17,rain,0,0,35.8,22.7,143.5,1014.8,67.9,4.3,13.8,1.1,1,,2023-05-07T06:34:13,2023-05-07T20:02:29,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-08,84.1,70.5,77.0,88.8,70.5,78.1,71.0,82.5,0.092,100,12.5,rain,0,0,44.9,25.2,139.2,1013.4,84.6,5.1,58.7,5.1,3,,2023-05-08T06:33:28,2023-05-08T20:03:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-09,77.8,67.4,73.5,77.8,67.4,73.5,69.3,87.1,0.345,100,20.83,rain,0,0,30.1,16.4,142.2,1013.0,69.7,5.5,57.7,4.8,5,,2023-05-09T06:32:43,2023-05-09T20:03:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-10,74.1,66.3,71.1,74.1,66.3,71.1,68.1,90.7,1.224,100,50.0,rain,0,0,31.5,13.7,134.1,1011.6,93.5,6.9,48.0,4.1,2,,2023-05-10T06:32:00,2023-05-10T20:04:24,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-11,86.2,72.5,79.3,92.1,72.5,81.3,72.7,81.6,0.0,0,0.0,,0,0,25.3,17.3,149.7,1010.1,82.4,7.4,150.8,13.2,7,,2023-05-11T06:31:18,2023-05-11T20:05:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-12,86.4,77.2,80.6,93.7,77.2,83.2,73.8,80.7,0.002,100,8.33,rain,0,0,30.1,20.3,142.5,1012.6,86.1,6.9,158.3,13.6,8,,2023-05-12T06:30:37,2023-05-12T20:05:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-13,79.5,71.6,76.4,79.5,71.6,76.4,72.0,86.4,0.201,100,50.0,rain,0,0,27.7,18.4,127.4,1014.4,85.1,7.6,63.9,5.4,3,,2023-05-13T06:29:57,2023-05-13T20:06:19,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-14,83.0,68.9,75.3,87.5,68.9,76.5,70.8,86.7,1.129,100,66.67,rain,0,0,36.6,21.5,152.7,1017.3,78.0,7.3,125.8,11.1,8,,2023-05-14T06:29:19,2023-05-14T20:06:57,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-15,85.9,73.2,78.4,90.9,73.2,79.9,71.1,79.4,0.025,100,8.33,rain,0,0,24.2,12.7,102.4,1019.7,69.4,8.7,138.8,12.0,7,,2023-05-15T06:28:41,2023-05-15T20:07:35,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-16,86.6,71.6,76.6,88.3,71.6,77.1,67.5,75.2,0.074,100,8.33,rain,0,0,57.5,14.5,296.0,1015.9,53.6,9.7,171.7,14.8,10,,2023-05-16T06:28:05,2023-05-16T20:08:12,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-17,86.2,69.3,77.0,86.3,69.3,77.2,64.1,67.4,0.0,0,0.0,,0,0,18.3,11.0,343.1,1011.7,58.0,9.9,163.2,14.0,8,,2023-05-17T06:27:31,2023-05-17T20:08:50,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-18,88.3,71.0,79.3,89.1,71.0,80.0,64.7,62.7,0.0,0,0.0,,0,0,21.9,11.6,112.0,1012.6,40.3,9.9,212.2,18.3,9,,2023-05-18T06:26:57,2023-05-18T20:09:27,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-19,91.2,73.7,81.2,92.7,73.7,82.4,67.9,66.3,0.0,0,0.0,,0,0,24.2,15.6,197.8,1015.0,43.5,9.9,230.5,19.9,10,,2023-05-19T06:26:25,2023-05-19T20:10:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-20,88.6,75.0,80.4,91.0,75.0,81.6,67.7,66.9,0.004,100,4.17,rain,0,0,20.6,13.5,328.3,1017.3,54.4,9.8,155.7,13.5,9,,2023-05-20T06:25:55,2023-05-20T20:10:41,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-21,79.1,69.8,74.1,79.1,69.8,74.1,65.1,73.7,0.0,0,0.0,,0,0,17.2,12.4,23.0,1017.2,86.3,9.5,30.6,2.6,1,,2023-05-21T06:25:25,2023-05-21T20:11:18,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-05-22,84.6,70.0,76.6,85.0,70.0,76.8,63.0,64.4,0.0,0,0.0,,0,0,11.6,10.3,62.0,1014.7,84.4,9.1,48.8,4.1,3,,2023-05-22T06:24:57,2023-05-22T20:11:54,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-05-23,87.8,72.8,79.1,89.4,72.8,79.9,66.1,66.1,0.0,0,0.0,,0,0,34.4,10.3,41.4,1013.5,70.2,8.7,60.9,5.2,3,,2023-05-23T06:24:31,2023-05-23T20:12:30,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-05-24,86.0,71.9,78.9,87.1,71.9,79.5,63.9,61.1,0.0,0,0.0,,0,0,20.8,11.0,45.3,1012.7,57.2,9.4,96.7,8.2,8,,2023-05-24T06:24:05,2023-05-24T20:13:06,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960"
Houston,2023-05-25,85.7,69.8,77.7,85.4,69.8,77.9,63.7,63.8,0.0,0,0.0,,0,0,17.4,11.6,60.1,1012.6,42.8,9.7,190.1,16.2,10,,2023-05-25T06:23:41,2023-05-25T20:13:41,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-26,88.1,72.9,80.3,85.8,72.9,79.7,60.0,53.4,0.0,0,0.0,,0,0,20.8,11.5,50.6,1014.5,34.0,9.4,213.8,18.6,9,,2023-05-26T06:23:19,2023-05-26T20:14:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-27,88.1,74.0,80.2,86.7,74.0,80.1,63.2,59.2,0.0,0,0.0,,0,0,15.0,8.8,109.3,1015.7,66.3,9.2,153.6,13.3,6,,2023-05-27T06:22:58,2023-05-27T20:14:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-28,86.4,72.9,79.4,86.3,72.9,79.7,63.6,59.8,0.0,0,0.0,,0,0,21.9,15.5,152.2,1014.6,53.8,9.8,187.7,16.4,9,,2023-05-28T06:22:38,2023-05-28T20:15:24,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-29,84.8,74.8,79.0,86.5,74.8,79.7,66.9,67.7,0.084,100,8.33,rain,0,0,19.7,11.5,126.6,1013.1,69.7,9.6,92.1,8.0,5,,2023-05-29T06:22:20,2023-05-29T20:15:58,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-30,87.4,71.1,79.2,87.7,71.1,79.7,65.2,64.3,0.004,100,8.33,rain,0,0,23.0,14.0,124.9,1012.1,50.6,9.8,169.7,14.7,7,,2023-05-30T06:22:03,2023-05-30T20:16:30,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-05-31,85.1,73.2,79.2,87.3,73.2,80.1,66.8,66.9,0.003,100,8.33,rain,0,0,20.8,13.8,138.7,1012.2,54.2,9.8,159.5,13.7,8,,2023-05-31T06:21:47,2023-05-31T20:17:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-01,87.9,72.8,80.2,88.4,72.8,80.9,66.1,64.4,0.0,0,0.0,,0,0,21.8,13.3,149.9,1011.9,43.7,9.9,191.6,16.5,9,,2023-06-01T06:21:33,2023-06-01T20:17:34,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-02,88.6,74.3,80.9,90.7,74.3,82.0,67.0,64.2,0.007,100,4.17,rain,0,0,19.7,12.2,159.0,1011.8,45.4,9.7,131.6,11.4,8,,2023-06-02T06:21:20,2023-06-02T20:18:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-03,91.7,73.5,82.3,92.0,73.5,83.0,65.9,60.2,0.0,0,0.0,,0,0,19.7,12.3,221.1,1009.8,52.9,9.9,238.1,20.6,9,,2023-06-03T06:21:09,2023-06-03T20:18:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-04,84.3,67.1,75.8,85.8,67.1,76.2,64.5,69.5,0.346,100,20.83,rain,0,0,39.3,20.3,331.1,1010.4,56.0,9.3,142.8,12.3,7,,2023-06-04T06:20:59,2023-06-04T20:19:05,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-05,87.8,70.4,75.6,88.8,70.4,76.0,66.2,74.3,0.362,100,16.67,rain,0,0,44.7,14.9,352.1,1011.7,47.8,9.7,146.1,12.6,10,,2023-06-05T06:20:51,2023-06-05T20:19:34,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-06,86.8,69.9,74.9,88.5,69.9,75.1,67.8,79.8,0.006,100,8.33,rain,0,0,31.1,16.6,82.4,1012.2,53.3,8.8,148.2,12.7,9,,2023-06-06T06:20:44,2023-06-06T20:20:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-07,89.6,72.5,79.7,90.5,72.5,80.5,67.0,67.4,0.099,100,12.5,rain,0,0,33.3,8.3,301.7,1010.5,53.5,9.6,188.4,16.1,9,,2023-06-07T06:20:38,2023-06-07T20:20:30,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-08,89.2,70.2,78.5,91.3,70.2,79.4,67.9,71.7,0.343,100,16.67,rain,0,0,46.7,19.9,265.6,1010.0,50.4,9.5,168.0,14.4,9,,2023-06-08T06:20:33,2023-06-08T20:20:56,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-09,92.4,73.6,82.2,94.6,73.6,84.3,68.3,65.3,0.0,0,0.0,,0,0,24.2,17.6,191.8,1010.3,29.1,9.9,160.0,13.9,9,,2023-06-09T06:20:30,2023-06-09T20:21:22,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-10,91.0,70.8,82.7,97.0,70.8,86.0,71.5,70.6,0.008,100,12.5,rain,0,0,50.7,26.6,193.6,1009.4,50.8,9.9,148.8,13.1,6,,2023-06-10T06:20:29,2023-06-10T20:21:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-11,91.9,71.6,82.7,97.9,71.6,86.3,70.4,67.9,0.01,100,8.33,rain,0,0,30.0,16.7,188.8,1009.5,37.7,9.9,213.2,18.3,9,,2023-06-11T06:20:29,2023-06-11T20:22:11,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-12,93.9,76.8,84.0,101.2,76.8,88.7,73.9,73.8,0.0,0,0.0,,0,0,28.9,16.5,179.7,1010.5,42.5,9.9,205.5,17.6,9,,2023-06-12T06:20:30,2023-06-12T20:22:34,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-13,91.8,77.1,83.5,98.2,77.1,87.3,73.2,73.0,0.0,0,0.0,,0,0,27.7,20.9,162.2,1009.7,56.4,9.9,214.2,18.6,9,,2023-06-13T06:20:32,2023-06-13T20:22:56,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-14,92.0,79.0,84.6,101.2,79.0,90.4,74.7,73.6,0.0,0,0.0,,0,0,25.3,17.1,180.3,1007.2,72.7,8.7,190.1,16.7,9,,2023-06-14T06:20:36,2023-06-14T20:23:17,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-15,95.6,80.7,86.5,104.9,88.1,95.6,76.1,73.6,0.0,0,0.0,,0,0,24.5,15.3,186.8,1007.6,52.6,8.2,232.1,20.3,9,,2023-06-15T06:20:41,2023-06-15T20:23:36,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-16,93.8,80.7,86.6,106.8,88.2,96.8,76.7,73.8,0.0,0,0.0,,0,0,24.9,18.3,179.4,1009.9,60.6,8.6,188.2,16.2,8,,2023-06-16T06:20:47,2023-06-16T20:23:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-17,95.4,81.0,86.6,108.4,87.7,96.9,76.6,73.6,0.0,0,0.0,,0,0,21.9,15.0,188.8,1010.5,56.7,9.2,181.4,15.7,8,,2023-06-17T06:20:54,2023-06-17T20:24:13,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-18,95.8,80.7,86.7,103.4,88.1,95.7,75.9,72.9,0.0,0,0.0,,0,0,26.4,16.6,192.3,1008.4,54.2,9.4,219.7,19.0,9,,2023-06-18T06:21:03,2023-06-18T20:24:30,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-19,95.8,80.8,87.3,106.3,88.4,97.3,76.4,72.3,0.0,0,0.0,,0,0,28.3,15.5,197.8,1009.2,32.9,9.0,217.9,18.7,9,,2023-06-19T06:21:13,2023-06-19T20:24:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-20,95.9,82.7,87.8,105.7,91.5,97.6,75.8,70.0,0.0,0,0.0,,0,0,23.5,13.5,181.2,1008.8,47.7,8.6,221.7,19.2,9,,2023-06-20T06:21:24,2023-06-20T20:25:00,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-21,98.0,76.2,86.7,108.6,76.2,95.6,75.7,72.2,0.232,100,8.33,rain,0,0,50.7,21.6,171.0,1008.3,50.1,8.8,197.3,16.9,8,,2023-06-21T06:21:36,2023-06-21T20:25:13,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-22,95.8,77.0,85.4,104.5,77.0,91.1,73.1,68.5,0.004,100,4.17,rain,0,0,26.1,15.5,149.8,1009.3,30.1,9.9,196.3,17.2,9,,2023-06-22T06:21:50,2023-06-22T20:25:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-23,96.2,80.7,86.9,107.0,88.5,96.5,76.2,73.1,0.278,100,12.5,rain,0,0,28.5,21.3,160.4,1012.8,67.7,9.0,220.5,19.0,9,,2023-06-23T06:22:04,2023-06-23T20:25:35,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-24,95.3,80.8,86.7,103.6,88.1,95.8,75.8,72.4,0.0,0,0.0,,0,0,29.5,18.5,185.6,1013.7,47.0,9.8,206.6,17.8,9,,2023-06-24T06:22:20,2023-06-24T20:25:45,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-25,95.4,80.7,86.8,106.0,88.1,96.4,76.3,73.1,0.0,0,0.0,,0,0,21.9,13.6,198.3,1013.3,44.8,9.8,196.1,16.9,9,,2023-06-25T06:22:37,2023-06-25T20:25:53,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-26,95.3,80.7,86.6,104.6,88.0,94.6,75.0,70.8,0.0,0,0.0,,0,0,28.0,18.3,192.8,1013.0,44.9,9.7,213.8,18.6,8,,2023-06-26T06:22:55,2023-06-26T20:26:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-27,97.2,80.7,87.1,106.0,87.2,95.3,75.0,70.1,0.0,0,0.0,,0,0,23.0,11.0,205.8,1012.5,41.0,9.7,227.4,19.6,9,,2023-06-27T06:23:13,2023-06-27T20:26:05,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-28,97.1,80.6,87.0,104.3,86.9,94.5,74.2,68.7,0.0,0,0.0,,0,0,25.3,16.4,185.1,1013.2,32.5,9.9,201.0,17.4,9,,2023-06-28T06:23:33,2023-06-28T20:26:09,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-29,95.7,80.5,86.6,102.6,86.7,93.7,73.9,68.2,0.0,0,0.0,,0,0,25.3,16.3,182.6,1014.2,19.6,9.9,152.0,13.2,9,,2023-06-29T06:23:54,2023-06-29T20:26:12,0.38,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-06-30,96.1,80.5,86.5,102.8,86.7,93.8,74.1,68.9,0.0,0,0.0,,0,0,26.4,18.3,169.1,1014.4,21.0,9.9,211.6,18.3,9,,2023-06-30T06:24:15,2023-06-30T20:26:14,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-01,97.9,80.5,87.7,105.0,85.9,94.9,73.3,65.2,0.0,0,0.0,,0,0,20.8,13.1,174.3,1014.2,21.3,9.9,183.7,15.8,8,,2023-07-01T06:24:38,2023-07-01T20:26:14,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-02,95.3,80.4,84.8,101.4,84.4,92.0,74.4,72.5,0.104,100,8.33,rain,0,0,29.8,11.7,234.6,1013.0,54.6,9.8,130.2,11.2,6,,2023-07-02T06:25:01,2023-07-02T20:26:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-03,95.7,80.1,86.2,102.6,85.0,92.4,73.0,67.4,0.0,0,0.0,,0,0,24.2,18.1,158.1,1013.2,46.6,9.9,154.3,13.4,8,,2023-07-03T06:25:26,2023-07-03T20:26:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-04,90.2,80.5,84.9,98.7,86.7,92.4,74.6,72.6,0.157,100,12.5,rain,0,0,23.9,13.9,159.4,1015.1,40.5,9.9,124.9,10.9,7,,2023-07-04T06:25:51,2023-07-04T20:26:06,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-05,91.8,79.3,83.9,98.7,79.3,90.4,74.5,74.4,0.031,100,8.33,rain,0,0,39.2,24.7,156.6,1016.1,42.6,9.8,99.4,8.5,9,,2023-07-05T06:26:17,2023-07-05T20:26:00,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-06,84.7,73.9,78.8,93.1,73.9,80.4,73.8,85.1,0.488,100,33.33,rain,0,0,29.8,13.2,175.8,1016.1,39.8,8.9,46.2,3.9,1,,2023-07-06T06:26:43,2023-07-06T20:25:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-07,88.8,75.9,80.9,97.0,75.9,84.2,74.0,80.4,0.214,100,20.83,rain,0,0,33.2,15.9,155.4,1014.3,56.3,9.4,101.5,8.6,8,,2023-07-07T06:27:11,2023-07-07T20:25:45,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2023-07-08,90.1,76.8,83.5,101.9,76.8,90.0,75.5,77.8,0.145,100,8.33,rain,0,0,20.8,12.4,172.4,1013.2,30.3,9.8,163.3,14.0,9,,2023-07-08T06:27:39,2023-07-08T20:25:35,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
